evaluation_number,source_file,timestamp_raw,filled_feedbacks,questions_count,item_index,question_text,response_label,response_score,count
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,28,"Die Lernbegleiter*innen fordern mich auf, mein Wissen und meine Erlebnisse bei der Bearbeitung aus dem Berufsalltag einzubringen",trifft überwiegend nicht zu (5),5,0
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,28,"Die Lernbegleiter*innen fordern mich auf, mein Wissen und meine Erlebnisse bei der Bearbeitung aus dem Berufsalltag einzubringen",trifft überhaupt nicht zu (6),6,0
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,29,Inhalte werden mit konkreten Beispielen erläutert.,trifft voll und ganz zu (1),1,1
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,29,Inhalte werden mit konkreten Beispielen erläutert.,trifft überwiegend zu (2),2,4
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,29,Inhalte werden mit konkreten Beispielen erläutert.,trifft gerade noch zu (3),3,2
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,29,Inhalte werden mit konkreten Beispielen erläutert.,trifft eher nicht zu (4),4,0
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,29,Inhalte werden mit konkreten Beispielen erläutert.,trifft überwiegend nicht zu (5),5,0
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,29,Inhalte werden mit konkreten Beispielen erläutert.,trifft überhaupt nicht zu (6),6,0
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,30,Die Lernziele sind mir bekannt.,trifft voll und ganz zu (1),1,1
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,30,Die Lernziele sind mir bekannt.,trifft überwiegend zu (2),2,4
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,30,Die Lernziele sind mir bekannt.,trifft gerade noch zu (3),3,1
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,30,Die Lernziele sind mir bekannt.,trifft eher nicht zu (4),4,1
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,30,Die Lernziele sind mir bekannt.,trifft überwiegend nicht zu (5),5,0
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,30,Die Lernziele sind mir bekannt.,trifft überhaupt nicht zu (6),6,0
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,31,Die Lernziele werden erreicht.,trifft voll und ganz zu (1),1,2
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,31,Die Lernziele werden erreicht.,trifft überwiegend zu (2),2,4
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,31,Die Lernziele werden erreicht.,trifft gerade noch zu (3),3,0
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,31,Die Lernziele werden erreicht.,trifft eher nicht zu (4),4,0
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,31,Die Lernziele werden erreicht.,trifft überwiegend nicht zu (5),5,0
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,31,Die Lernziele werden erreicht.,trifft überhaupt nicht zu (6),6,0
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,32,"Die Lernbegleiter*innen machen deutlich, welches die zentralen Punkte der besprochenen Themen sind.",trifft voll und ganz zu (1),1,2
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,32,"Die Lernbegleiter*innen machen deutlich, welches die zentralen Punkte der besprochenen Themen sind.",trifft überwiegend zu (2),2,3
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,32,"Die Lernbegleiter*innen machen deutlich, welches die zentralen Punkte der besprochenen Themen sind.",trifft gerade noch zu (3),3,2
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,32,"Die Lernbegleiter*innen machen deutlich, welches die zentralen Punkte der besprochenen Themen sind.",trifft eher nicht zu (4),4,0
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,32,"Die Lernbegleiter*innen machen deutlich, welches die zentralen Punkte der besprochenen Themen sind.",trifft überwiegend nicht zu (5),5,0
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,32,"Die Lernbegleiter*innen machen deutlich, welches die zentralen Punkte der besprochenen Themen sind.",trifft überhaupt nicht zu (6),6,0
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,33,"Am Anfang der beruflichen Handlungssituation werden die Ziele bekannt gegeben, die mit der Bearbeitung erreicht werden sollten.",trifft voll und ganz zu (1),1,1
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,33,"Am Anfang der beruflichen Handlungssituation werden die Ziele bekannt gegeben, die mit der Bearbeitung erreicht werden sollten.",trifft überwiegend zu (2),2,3
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,33,"Am Anfang der beruflichen Handlungssituation werden die Ziele bekannt gegeben, die mit der Bearbeitung erreicht werden sollten.",trifft gerade noch zu (3),3,2
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,33,"Am Anfang der beruflichen Handlungssituation werden die Ziele bekannt gegeben, die mit der Bearbeitung erreicht werden sollten.",trifft eher nicht zu (4),4,0
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,33,"Am Anfang der beruflichen Handlungssituation werden die Ziele bekannt gegeben, die mit der Bearbeitung erreicht werden sollten.",trifft überwiegend nicht zu (5),5,1
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,33,"Am Anfang der beruflichen Handlungssituation werden die Ziele bekannt gegeben, die mit der Bearbeitung erreicht werden sollten.",trifft überhaupt nicht zu (6),6,0
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,34,Die eingesetzten Medien sind für mein Verständnis hilfreich.,trifft voll und ganz zu (1),1,2
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,34,Die eingesetzten Medien sind für mein Verständnis hilfreich.,trifft überwiegend zu (2),2,3
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,34,Die eingesetzten Medien sind für mein Verständnis hilfreich.,trifft gerade noch zu (3),3,2
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,34,Die eingesetzten Medien sind für mein Verständnis hilfreich.,trifft eher nicht zu (4),4,0
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,34,Die eingesetzten Medien sind für mein Verständnis hilfreich.,trifft überwiegend nicht zu (5),5,0
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,34,Die eingesetzten Medien sind für mein Verständnis hilfreich.,trifft überhaupt nicht zu (6),6,0
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,35,Die eingesetzten Medien sind zur Präsentation der Inhalte geeignet.,trifft voll und ganz zu (1),1,2
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,35,Die eingesetzten Medien sind zur Präsentation der Inhalte geeignet.,trifft überwiegend zu (2),2,3
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,35,Die eingesetzten Medien sind zur Präsentation der Inhalte geeignet.,trifft gerade noch zu (3),3,2
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,35,Die eingesetzten Medien sind zur Präsentation der Inhalte geeignet.,trifft eher nicht zu (4),4,0
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,35,Die eingesetzten Medien sind zur Präsentation der Inhalte geeignet.,trifft überwiegend nicht zu (5),5,0
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,35,Die eingesetzten Medien sind zur Präsentation der Inhalte geeignet.,trifft überhaupt nicht zu (6),6,0
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,36,Ich kann das Gelernte bei der Bearbeitung üben.,trifft voll und ganz zu (1),1,1
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,36,Ich kann das Gelernte bei der Bearbeitung üben.,trifft überwiegend zu (2),2,3
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,36,Ich kann das Gelernte bei der Bearbeitung üben.,trifft gerade noch zu (3),3,2
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,36,Ich kann das Gelernte bei der Bearbeitung üben.,trifft eher nicht zu (4),4,1
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,36,Ich kann das Gelernte bei der Bearbeitung üben.,trifft überwiegend nicht zu (5),5,0
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,36,Ich kann das Gelernte bei der Bearbeitung üben.,trifft überhaupt nicht zu (6),6,0
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,37,Ich bekomme bei der Bearbeitung Feedback zu meinem Verhalten / meiner Leistung.,trifft voll und ganz zu (1),1,1
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,37,Ich bekomme bei der Bearbeitung Feedback zu meinem Verhalten / meiner Leistung.,trifft überwiegend zu (2),2,4
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,37,Ich bekomme bei der Bearbeitung Feedback zu meinem Verhalten / meiner Leistung.,trifft gerade noch zu (3),3,2
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,37,Ich bekomme bei der Bearbeitung Feedback zu meinem Verhalten / meiner Leistung.,trifft eher nicht zu (4),4,0
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,37,Ich bekomme bei der Bearbeitung Feedback zu meinem Verhalten / meiner Leistung.,trifft überwiegend nicht zu (5),5,0
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,37,Ich bekomme bei der Bearbeitung Feedback zu meinem Verhalten / meiner Leistung.,trifft überhaupt nicht zu (6),6,0
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,38,Ich kann das Feedback umsetzen und bei der Bearbeitung an meinem Verhalten / meiner Leistung arbeiten.,trifft voll und ganz zu (1),1,1
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,38,Ich kann das Feedback umsetzen und bei der Bearbeitung an meinem Verhalten / meiner Leistung arbeiten.,trifft überwiegend zu (2),2,3
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,38,Ich kann das Feedback umsetzen und bei der Bearbeitung an meinem Verhalten / meiner Leistung arbeiten.,trifft gerade noch zu (3),3,3
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,38,Ich kann das Feedback umsetzen und bei der Bearbeitung an meinem Verhalten / meiner Leistung arbeiten.,trifft eher nicht zu (4),4,0
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,38,Ich kann das Feedback umsetzen und bei der Bearbeitung an meinem Verhalten / meiner Leistung arbeiten.,trifft überwiegend nicht zu (5),5,0
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,38,Ich kann das Feedback umsetzen und bei der Bearbeitung an meinem Verhalten / meiner Leistung arbeiten.,trifft überhaupt nicht zu (6),6,0
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,39,"Bei der Bearbeitung habe ich die Möglichkeit, Dinge, die ich später in der Arbeit umsetzen soll, schon einmal auszuprobieren.",trifft voll und ganz zu (1),1,1
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,39,"Bei der Bearbeitung habe ich die Möglichkeit, Dinge, die ich später in der Arbeit umsetzen soll, schon einmal auszuprobieren.",trifft überwiegend zu (2),2,3
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,39,"Bei der Bearbeitung habe ich die Möglichkeit, Dinge, die ich später in der Arbeit umsetzen soll, schon einmal auszuprobieren.",trifft gerade noch zu (3),3,2
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,39,"Bei der Bearbeitung habe ich die Möglichkeit, Dinge, die ich später in der Arbeit umsetzen soll, schon einmal auszuprobieren.",trifft eher nicht zu (4),4,1
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,39,"Bei der Bearbeitung habe ich die Möglichkeit, Dinge, die ich später in der Arbeit umsetzen soll, schon einmal auszuprobieren.",trifft überwiegend nicht zu (5),5,0
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,39,"Bei der Bearbeitung habe ich die Möglichkeit, Dinge, die ich später in der Arbeit umsetzen soll, schon einmal auszuprobieren.",trifft überhaupt nicht zu (6),6,0
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,40,"Das Feedback aus der Bearbeitung hilft mir, weiter am Gelernten zu arbeiten.",trifft voll und ganz zu (1),1,1
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,40,"Das Feedback aus der Bearbeitung hilft mir, weiter am Gelernten zu arbeiten.",trifft überwiegend zu (2),2,3
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,40,"Das Feedback aus der Bearbeitung hilft mir, weiter am Gelernten zu arbeiten.",trifft gerade noch zu (3),3,1
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,40,"Das Feedback aus der Bearbeitung hilft mir, weiter am Gelernten zu arbeiten.",trifft eher nicht zu (4),4,2
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,40,"Das Feedback aus der Bearbeitung hilft mir, weiter am Gelernten zu arbeiten.",trifft überwiegend nicht zu (5),5,0
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,40,"Das Feedback aus der Bearbeitung hilft mir, weiter am Gelernten zu arbeiten.",trifft überhaupt nicht zu (6),6,0
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,41,Inhalte werden in Diskussionen vertieft.,trifft voll und ganz zu (1),1,4
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,41,Inhalte werden in Diskussionen vertieft.,trifft überwiegend zu (2),2,2
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,41,Inhalte werden in Diskussionen vertieft.,trifft gerade noch zu (3),3,1
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,41,Inhalte werden in Diskussionen vertieft.,trifft eher nicht zu (4),4,0
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,41,Inhalte werden in Diskussionen vertieft.,trifft überwiegend nicht zu (5),5,0
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,41,Inhalte werden in Diskussionen vertieft.,trifft überhaupt nicht zu (6),6,0
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,42,Ich habe Gelegenheit das Gelernte zu reflektieren.,trifft voll und ganz zu (1),1,2
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,42,Ich habe Gelegenheit das Gelernte zu reflektieren.,trifft überwiegend zu (2),2,3
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,42,Ich habe Gelegenheit das Gelernte zu reflektieren.,trifft gerade noch zu (3),3,2
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,42,Ich habe Gelegenheit das Gelernte zu reflektieren.,trifft eher nicht zu (4),4,0
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,42,Ich habe Gelegenheit das Gelernte zu reflektieren.,trifft überwiegend nicht zu (5),5,0
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,42,Ich habe Gelegenheit das Gelernte zu reflektieren.,trifft überhaupt nicht zu (6),6,0
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,43,"In der Diskussion erfahre ich, dass Kollegen andere Sichtweisen zu den behandelten Themen haben.",trifft voll und ganz zu (1),1,3
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,43,"In der Diskussion erfahre ich, dass Kollegen andere Sichtweisen zu den behandelten Themen haben.",trifft überwiegend zu (2),2,3
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,43,"In der Diskussion erfahre ich, dass Kollegen andere Sichtweisen zu den behandelten Themen haben.",trifft gerade noch zu (3),3,0
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,43,"In der Diskussion erfahre ich, dass Kollegen andere Sichtweisen zu den behandelten Themen haben.",trifft eher nicht zu (4),4,0
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,43,"In der Diskussion erfahre ich, dass Kollegen andere Sichtweisen zu den behandelten Themen haben.",trifft überwiegend nicht zu (5),5,0
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,43,"In der Diskussion erfahre ich, dass Kollegen andere Sichtweisen zu den behandelten Themen haben.",trifft überhaupt nicht zu (6),6,0
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,44,Ich kenne die Wichtigkeit der einzelnen Themen für unterschiedliche Situationen,trifft voll und ganz zu (1),1,4
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,44,Ich kenne die Wichtigkeit der einzelnen Themen für unterschiedliche Situationen,trifft überwiegend zu (2),2,2
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,44,Ich kenne die Wichtigkeit der einzelnen Themen für unterschiedliche Situationen,trifft gerade noch zu (3),3,0
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,44,Ich kenne die Wichtigkeit der einzelnen Themen für unterschiedliche Situationen,trifft eher nicht zu (4),4,0
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,44,Ich kenne die Wichtigkeit der einzelnen Themen für unterschiedliche Situationen,trifft überwiegend nicht zu (5),5,1
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,44,Ich kenne die Wichtigkeit der einzelnen Themen für unterschiedliche Situationen,trifft überhaupt nicht zu (6),6,0
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,45,"Mir ist klar, wie ich die behandelten Inhalte im Arbeitsalltag anwenden kann.",trifft voll und ganz zu (1),1,4
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,45,"Mir ist klar, wie ich die behandelten Inhalte im Arbeitsalltag anwenden kann.",trifft überwiegend zu (2),2,2
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,45,"Mir ist klar, wie ich die behandelten Inhalte im Arbeitsalltag anwenden kann.",trifft gerade noch zu (3),3,0
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,45,"Mir ist klar, wie ich die behandelten Inhalte im Arbeitsalltag anwenden kann.",trifft eher nicht zu (4),4,0
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,45,"Mir ist klar, wie ich die behandelten Inhalte im Arbeitsalltag anwenden kann.",trifft überwiegend nicht zu (5),5,1
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,45,"Mir ist klar, wie ich die behandelten Inhalte im Arbeitsalltag anwenden kann.",trifft überhaupt nicht zu (6),6,0
9,feedback_eigene Evaluation-09.csv,"Sonntag, 9. November 2025, 22:51",7,46,46,Was muss in Bezug zur Evaluation dieser beruflicher Handlungssituationen noch gesagt werden?,Freitext,0,3
10,feedback_eigene Evaluation-10.csv,"Sonntag, 9. November 2025, 22:51",34,46,1,Diese Berufliche Handlungssituation gefällt mir generell gut.,trifft voll und ganz zu (1),1,4
10,feedback_eigene Evaluation-10.csv,"Sonntag, 9. November 2025, 22:51",34,46,1,Diese Berufliche Handlungssituation gefällt mir generell gut.,trifft überwiegend zu (2),2,13
10,feedback_eigene Evaluation-10.csv,"Sonntag, 9. November 2025, 22:51",34,46,1,Diese Berufliche Handlungssituation gefällt mir generell gut.,trifft gerade noch zu (3),3,8
10,feedback_eigene Evaluation-10.csv,"Sonntag, 9. November 2025, 22:51",34,46,1,Diese Berufliche Handlungssituation gefällt mir generell gut.,trifft eher nicht zu (4),4,9
10,feedback_eigene Evaluation-10.csv,"Sonntag, 9. November 2025, 22:51",34,46,1,Diese Berufliche Handlungssituation gefällt mir generell gut.,trifft überwiegend nicht zu (5),5,0
10,feedback_eigene Evaluation-10.csv,"Sonntag, 9. November 2025, 22:51",34,46,1,Diese Berufliche Handlungssituation gefällt mir generell gut.,trifft überhaupt nicht zu (6),6,0
10,feedback_eigene Evaluation-10.csv,"Sonntag, 9. November 2025, 22:51",34,46,2,Die Lernatmosphäre ist angenehm.,trifft voll und ganz zu (1),1,6
10,feedback_eigene Evaluation-10.csv,"Sonntag, 9. November 2025, 22:51",34,46,2,Die Lernatmosphäre ist angenehm.,trifft überwiegend zu (2),2,20
10,feedback_eigene Evaluation-10.csv,"Sonntag, 9. November 2025, 22:51",34,46,2,Die Lernatmosphäre ist angenehm.,trifft gerade noch zu (3),3,5
10,feedback_eigene Evaluation-10.csv,"Sonntag, 9. November 2025, 22:51",34,46,2,Die Lernatmosphäre ist angenehm.,trifft eher nicht zu (4),4,3
10,feedback_eigene Evaluation-10.csv,"Sonntag, 9. November 2025, 22:51",34,46,2,Die Lernatmosphäre ist angenehm.,trifft überwiegend nicht zu (5),5,0
10,feedback_eigene Evaluation-10.csv,"Sonntag, 9. November 2025, 22:51",34,46,2,Die Lernatmosphäre ist angenehm.,trifft überhaupt nicht zu (6),6,0
10,feedback_eigene Evaluation-10.csv,"Sonntag, 9. November 2025, 22:51",34,46,3,Das Lernen macht mir Spaß.,trifft voll und ganz zu (1),1,5
10,feedback_eigene Evaluation-10.csv,"Sonntag, 9. November 2025, 22:51",34,46,3,Das Lernen macht mir Spaß.,trifft überwiegend zu (2),2,14
10,feedback_eigene Evaluation-10.csv,"Sonntag, 9. November 2025, 22:51",34,46,3,Das Lernen macht mir Spaß.,trifft gerade noch zu (3),3,10
10,feedback_eigene Evaluation-10.csv,"Sonntag, 9. November 2025, 22:51",34,46,3,Das Lernen macht mir Spaß.,trifft eher nicht zu (4),4,5
10,feedback_eigene Evaluation-10.csv,"Sonntag, 9. November 2025, 22:51",34,46,3,Das Lernen macht mir Spaß.,trifft überwiegend nicht zu (5),5,0
10,feedback_eigene Evaluation-10.csv,"Sonntag, 9. November 2025, 22:51",34,46,3,Das Lernen macht mir Spaß.,trifft überhaupt nicht zu (6),6,0
10,feedback_eigene Evaluation-10.csv,"Sonntag, 9. November 2025, 22:51",34,46,4,Ich finde die Bearbeitung für meinen Beruf nützlich.,trifft voll und ganz zu (1),1,10
10,feedback_eigene Evaluation-10.csv,"Sonntag, 9. November 2025, 22:51",34,46,4,Ich finde die Bearbeitung für meinen Beruf nützlich.,trifft überwiegend zu (2),2,15
10,feedback_eigene Evaluation-10.csv,"Sonntag, 9. November 2025, 22:51",34,46,4,Ich finde die Bearbeitung für meinen Beruf nützlich.,trifft gerade noch zu (3),3,8
10,feedback_eigene Evaluation-10.csv,"Sonntag, 9. November 2025, 22:51",34,46,4,Ich finde die Bearbeitung für meinen Beruf nützlich.,trifft eher nicht zu (4),4,1
10,feedback_eigene Evaluation-10.csv,"Sonntag, 9. November 2025, 22:51",34,46,4,Ich finde die Bearbeitung für meinen Beruf nützlich.,trifft überwiegend nicht zu (5),5,0
10,feedback_eigene Evaluation-10.csv,"Sonntag, 9. November 2025, 22:51",34,46,4,Ich finde die Bearbeitung für meinen Beruf nützlich.,trifft überhaupt nicht zu (6),6,0
10,feedback_eigene Evaluation-10.csv,"Sonntag, 9. November 2025, 22:51",34,46,5,Zeit in die Bearbeitung zu investieren ist sinnvoll.,trifft voll und ganz zu (1),1,9
10,feedback_eigene Evaluation-10.csv,"Sonntag, 9. November 2025, 22:51",34,46,5,Zeit in die Bearbeitung zu investieren ist sinnvoll.,trifft überwiegend zu (2),2,17
10,feedback_eigene Evaluation-10.csv,"Sonntag, 9. November 2025, 22:51",34,46,5,Zeit in die Bearbeitung zu investieren ist sinnvoll.,trifft gerade noch zu (3),3,7
10,feedback_eigene Evaluation-10.csv,"Sonntag, 9. November 2025, 22:51",34,46,5,Zeit in die Bearbeitung zu investieren ist sinnvoll.,trifft eher nicht zu (4),4,0
10,feedback_eigene Evaluation-10.csv,"Sonntag, 9. November 2025, 22:51",34,46,5,Zeit in die Bearbeitung zu investieren ist sinnvoll.,trifft überwiegend nicht zu (5),5,1
10,feedback_eigene Evaluation-10.csv,"Sonntag, 9. November 2025, 22:51",34,46,5,Zeit in die Bearbeitung zu investieren ist sinnvoll.,trifft überhaupt nicht zu (6),6,0
10,feedback_eigene Evaluation-10.csv,"Sonntag, 9. November 2025, 22:51",34,46,6,Ich kann die Bearbeitungsinhalte in meinem Beruf anwenden.,trifft voll und ganz zu (1),1,12
10,feedback_eigene Evaluation-10.csv,"Sonntag, 9. November 2025, 22:51",34,46,6,Ich kann die Bearbeitungsinhalte in meinem Beruf anwenden.,trifft überwiegend zu (2),2,16
10,feedback_eigene Evaluation-10.csv,"Sonntag, 9. November 2025, 22:51",34,46,6,Ich kann die Bearbeitungsinhalte in meinem Beruf anwenden.,trifft gerade noch zu (3),3,2
10,feedback_eigene Evaluation-10.csv,"Sonntag, 9. November 2025, 22:51",34,46,6,Ich kann die Bearbeitungsinhalte in meinem Beruf anwenden.,trifft eher nicht zu (4),4,4
10,feedback_eigene Evaluation-10.csv,"Sonntag, 9. November 2025, 22:51",34,46,6,Ich kann die Bearbeitungsinhalte in meinem Beruf anwenden.,trifft überwiegend nicht zu (5),5,0
10,feedback_eigene Evaluation-10.csv,"Sonntag, 9. November 2025, 22:51",34,46,6,Ich kann die Bearbeitungsinhalte in meinem Beruf anwenden.,trifft überhaupt nicht zu (6),6,0
10,feedback_eigene Evaluation-10.csv,"Sonntag, 9. November 2025, 22:51",34,46,7,Ich ziehe persönlichen Nutzen aus der Bearbeitung.,trifft voll und ganz zu (1),1,9
10,feedback_eigene Evaluation-10.csv,"Sonntag, 9. November 2025, 22:51",34,46,7,Ich ziehe persönlichen Nutzen aus der Bearbeitung.,trifft überwiegend zu (2),2,11
